0   -nan
1   0
1.40881   0.000436484
1.73105   0.000605945
2.00204   0.000751975
2.23808   0.000895938
2.4477   0.000947868
2.64262   0.000921428
2.82874   0.0010854
3.00827   0.00114324
3.17175   0.00125986
3.31962   0.00146168
3.48136   0.00160513
3.62604   0.00167851
3.76317   0.00161701
3.8886   0.00167367
4.00732   0.00169183
4.12419   0.00171815
4.24943   0.00178115
4.35989   0.00196372
4.47392   0.00200942
4.58354   0.00204126
4.68884   0.0020884
4.78484   0.00208233
4.89172   0.0020628
4.98034   0.00219232
5.06758   0.0021977
5.15576   0.00235936
5.2521   0.00226851
5.34331   0.00235262
5.43806   0.00242197
5.52515   0.00254661
5.62106   0.00265866
5.71199   0.00271035
5.80795   0.00266752
5.89713   0.00261137
5.99126   0.00261108
6.06529   0.00263209
6.14839   0.00262147
6.23396   0.00263474
6.31498   0.00257852
6.38641   0.00260565
6.46806   0.00264454
6.54778   0.00269798
6.6209   0.00287008
6.6943   0.00285292
6.76549   0.00280224
6.83439   0.00282632
6.89751   0.00287589
6.96564   0.00291054
7.03604   0.00284064
7.10486   0.00283874
7.17023   0.00287166
7.2501   0.0028331
7.32458   0.00276763
7.3822   0.00283229
7.45122   0.00293654
7.52409   0.0028931
7.58196   0.00289662
7.65661   0.00294473
7.72295   0.00297693
7.79392   0.00309657
7.8539   0.0030888
7.92651   0.00313887
7.99231   0.00308945
8.05377   0.00312204
8.13084   0.00314207
8.18963   0.003222
8.2488   0.00330743
8.30821   0.00339601
8.36668   0.00332606
8.42574   0.00332458
8.48371   0.00335429
8.54244   0.00343459
8.60601   0.00348773
8.65952   0.00348639
8.71616   0.00348071
8.76654   0.00339707
8.82369   0.00340666
8.87196   0.00347994
8.92099   0.00356064
8.98189   0.00363614
9.04612   0.00364803
9.10584   0.00371112
9.15486   0.00383746
9.20452   0.0038713
9.25295   0.003818
9.31403   0.00380173
9.35887   0.00374972
9.41545   0.00377709
9.455   0.00374877
9.51918   0.00370589
9.57015   0.00377142
9.62133   0.00375259
9.6749   0.00380837
9.73601   0.0038997
9.78095   0.00392667
9.82552   0.00399288
9.87831   0.00401915
9.9236   0.00412243
