0   -nan
1   0
1.40734   0.000377274
1.72372   0.000605002
1.99314   0.000785064
2.23365   0.000886291
2.45108   0.00100682
2.65032   0.00112964
2.83411   0.00116046
2.99987   0.00120709
3.16471   0.00130167
3.31858   0.00134296
3.46915   0.00137534
3.61923   0.00146262
3.74641   0.00152276
3.87835   0.0016296
4.00355   0.0016503
4.13016   0.0016088
4.25815   0.00162798
4.37778   0.00163412
4.47933   0.00167228
4.58958   0.00171804
4.69872   0.00172327
4.79189   0.00183745
4.89739   0.00192127
4.99864   0.00197788
5.10463   0.00201002
5.19567   0.00214339
5.28621   0.00218389
5.38557   0.00222855
5.47701   0.00230489
5.57121   0.00236837
5.66343   0.00239389
5.74246   0.00236484
5.82685   0.00231564
5.90571   0.00235933
5.98043   0.0023989
6.06518   0.00243249
6.15414   0.00253439
6.24703   0.0025352
6.32422   0.00257839
6.4048   0.00268803
6.48763   0.00265767
6.56133   0.00265962
6.64784   0.00274369
6.72263   0.0029506
6.79382   0.00305817
6.86811   0.00301852
6.94511   0.00307324
7.00908   0.0030947
7.07062   0.00309957
7.14276   0.00313387
7.20672   0.00318254
7.26611   0.00316198
7.32836   0.00318621
7.39166   0.00324106
7.46817   0.00326149
7.53095   0.00323246
7.59304   0.00332632
7.65727   0.00343431
7.7251   0.00345669
7.78658   0.00339304
7.84931   0.00347329
7.90172   0.00348849
7.97935   0.00342968
8.04792   0.00361606
8.12124   0.00366759
8.18748   0.00366827
8.25136   0.0037165
8.30956   0.00382196
8.37003   0.00390395
8.42951   0.00391588
8.48397   0.00391242
8.54541   0.00384587
8.59791   0.0038182
8.64602   0.00384002
8.69829   0.00384348
8.7522   0.00381084
8.80568   0.00391691
8.86208   0.00401947
8.90687   0.00400278
8.96526   0.00410209
9.01917   0.00408191
9.08033   0.00401245
9.13755   0.00400208
9.18615   0.00402933
9.25161   0.00392172
9.31223   0.00404553
9.35738   0.00400994
9.41241   0.00397237
9.46115   0.00400693
9.50514   0.00395847
9.55436   0.00397957
9.61017   0.00395647
9.65531   0.00384898
9.70612   0.00391418
9.76269   0.00394217
9.80293   0.00400012
9.84813   0.00408689
9.90152   0.0041261
