0.365064    0.354437    0.860873    
0.255067    -0.501122    1.36676    
-0.709518    -0.361458    1.14299    
-0.78394    -0.617796    2.10671    
-0.946847    -0.860838    1.15047    
-1.28643    -0.505961    0.279414    
-1.27562    -0.571431    1.27721    
-0.797328    0.277294    1.0516    
-0.978081    1.25029    0.908027    
-0.017732    1.3551    0.649677    
0.622281    1.63035    -0.0676914    
0.682555    2.19777    0.75353    
-0.0103625    2.22728    0.0331177    
-1.00162    2.35796    0.0511504    
-1.03548    3.03999    0.781691    
-1.985    3.21004    0.51807    
-2.70394    2.56153    0.267955    
-2.28943    2.80301    1.14538    
-1.65438    2.51321    0.429331    
-1.73059    2.51232    1.42642    
-2.08943    1.66851    1.82544    
-2.44907    1.16051    2.60812    
-2.58116    0.88706    3.5609    
-1.96933    1.46858    3.02471    
-2.3954    1.24378    2.14839    
-1.45992    1.56578    2.29394    
-1.4507    1.47297    1.29829    
-1.44816    1.48971    0.298438    
-1.28428    1.39807    -0.683776    
-1.26246    1.34613    0.314636    
-1.15094    1.47073    1.30056    
-1.2293    1.13579    2.23953    
-0.28315    1.0492    2.55147    
-0.384319    1.75209    3.25554    
-1.13705    1.56812    3.88764    
-1.15541    1.57026    4.88747    
-1.14308    1.62496    5.88589    
-0.398621    2.27513    5.73405    
-0.422837    2.70158    6.63824    
-0.084424    2.46298    7.54848    
-0.051473    2.96633    6.68503    
-0.058473    2.06035    6.26177    
0.0861358    2.51728    7.13944    
-0.00491054    2.33878    8.11916    
-0.696888    2.84212    8.63667    
0.181074    2.76724    9.10951    
0.0980306    2.80202    10.1055    
0.662136    1.9805    10.0224    
0.268197    1.77658    9.12618    
0.130815    1.33818    8.23796    
0.0937701    1.53275    7.25777    
0.315962    1.46329    6.28524    
0.899051    0.928844    6.89711    
0.906025    0.894543    7.89649    
1.11009    0.524588    6.99013    
1.07869    0.0864106    7.88847    
1.05018    0.520607    6.98811    
0.789124    0.439756    7.95004    
0.00121636    -0.0458275    7.57134    
-0.0470422    -0.21034    6.58615    
-0.419707    0.363756    5.85708    
0.489533    0.593656    5.51005    
0.719102    1.56688    5.52172    
0.731851    1.54636    4.52201    
0.958767    1.6306    5.49228    
1.15716    1.75117    4.5196    
1.24682    1.42791    5.46166    
0.939001    1.87278    4.62062    
0.75443    1.9438    3.64037    
0.887393    1.86645    4.62847    
1.54855    2.21876    5.29085    
2.24323    1.72973    4.76334    
2.64659    0.929144    4.32021    
2.92482    1.60004    5.00759    
3.29892    1.74839    5.92304    
4.22355    1.82385    6.29635    
4.26434    1.88112    5.29882    
4.56697    1.2775    4.56122    
4.90026    1.26587    3.61847    
4.17633    1.5203    2.97721    
3.60296    1.11242    3.68776    
3.65448    0.126384    3.84613    
3.30845    0.135497    2.90795    
3.02457    0.483068    3.8016    
3.23443    -0.262153    4.43453    
3.58944    -1.17473    4.23162    
3.28646    -2.07452    3.91766    
3.24421    -2.96953    3.47362    
4.12573    -2.96917    3.00148    
3.87359    -2.12825    2.52265    
3.22266    -2.77341    2.12257    
3.65246    -2.41595    1.29342    
3.50788    -2.32167    0.308424    
3.41759    -2.71649    -0.605886    
3.83664    -3.08858    0.222336    
4.53569    -3.2245    0.924374    
4.32323    -2.84862    0.022387    
4.36966    -2.99691    -0.965467    
4.03573    -3.30324    -0.0740342    
3.27068    -3.49304    0.541322    
