-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 8.62069e-06 8.40241e-06
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 0 0
-2.525 2.58621e-05 1.37661e-05
-2.475 3.44828e-05 1.54212e-05
-2.425 6.03448e-05 3.05396e-05
-2.375 0.000137931 2.88503e-05
-2.325 0.00025 5.38017e-05
-2.275 0.000439655 6.273e-05
-2.225 0.000775862 9.3247e-05
-2.175 0.0014569 0.000100884
-2.125 0.00237931 0.000205672
-2.075 0.00387069 0.000262464
-2.025 0.00615517 0.00035713
-1.975 0.0101034 0.000282096
-1.925 0.0141983 0.000484798
-1.875 0.0217241 0.000553204
-1.825 0.0298879 0.000868876
-1.775 0.0412328 0.000783798
-1.725 0.0556897 0.0010375
-1.675 0.0722328 0.00116251
-1.625 0.0933621 0.00116851
-1.575 0.116284 0.00151741
-1.525 0.143319 0.00157388
-1.475 0.170017 0.00155879
-1.425 0.202724 0.00171435
-1.375 0.233914 0.00229719
-1.325 0.265043 0.00226742
-1.275 0.293224 0.00231822
-1.225 0.32194 0.00302928
-1.175 0.347431 0.00236336
-1.125 0.370345 0.00191278
-1.075 0.384121 0.00299744
-1.025 0.40169 0.00315938
-0.975 0.407172 0.00305419
-0.925 0.410422 0.00341454
-0.875 0.410724 0.00258766
-0.825 0.405328 0.00340212
-0.775 0.403302 0.00312522
-0.725 0.385526 0.00320004
-0.675 0.374784 0.00261526
-0.625 0.355328 0.00245015
-0.575 0.342836 0.00286348
-0.525 0.32275 0.00207426
-0.475 0.309724 0.00240745
-0.425 0.29531 0.00209586
-0.375 0.279017 0.00216879
-0.325 0.263198 0.00177818
-0.275 0.252897 0.00211927
-0.225 0.244026 0.002527
-0.175 0.236853 0.00221523
-0.125 0.231784 0.00273794
-0.075 0.227422 0.00240353
-0.025 0.224069 0.00230762
0.025 0.22619 0.00213807
0.075 0.228569 0.00215014
0.125 0.23294 0.00198203
0.175 0.241569 0.0022356
0.225 0.249112 0.00196991
0.275 0.259026 0.00174139
0.325 0.270491 0.00212881
0.375 0.281957 0.00181396
0.425 0.299767 0.00249224
0.475 0.312112 0.00241142
0.525 0.331741 0.00238467
0.575 0.347319 0.0023584
0.625 0.361353 0.00271909
0.675 0.370966 0.00335203
0.725 0.382991 0.00342213
0.775 0.396345 0.00306205
0.825 0.407181 0.00354756
0.875 0.410319 0.00291589
0.925 0.410741 0.00250244
0.975 0.405155 0.00356375
1.025 0.39694 0.00230387
1.075 0.382586 0.00247703
1.125 0.36775 0.00287496
1.175 0.34731 0.00230959
1.225 0.318224 0.00188358
1.275 0.29125 0.00217907
1.325 0.260362 0.0026645
1.375 0.232983 0.00168371
1.425 0.199172 0.00166098
1.475 0.170655 0.00196395
1.525 0.144155 0.00121615
1.575 0.114793 0.00118418
1.625 0.0935776 0.00106757
1.675 0.073569 0.000672867
1.725 0.0557328 0.000961188
1.775 0.0426207 0.000703482
1.825 0.0311638 0.000728933
1.875 0.0211034 0.000755322
1.925 0.015069 0.000533704
1.975 0.0102931 0.000433116
2.025 0.00738793 0.000360274
2.075 0.00438793 0.00023147
2.125 0.00286207 0.000205238
2.175 0.00156034 0.000172187
2.225 0.000956897 0.000139791
2.275 0.000612069 9.55886e-05
2.325 0.000310345 7.57444e-05
2.375 0.00012069 3.01108e-05
2.425 3.44828e-05 1.96582e-05
2.475 3.44828e-05 1.54212e-05
2.525 1.72414e-05 1.15659e-05
2.575 8.62069e-06 8.40241e-06
2.625 0 0
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
