14.7023   0   5.13056   0   
15.0594   0.357154   5.27205   0.141498   
14.9576   0.229959   5.29618   0.0851831   
14.7461   0.26683   5.35865   0.0867776   
14.8699   0.240943   5.31679   0.0791903   
15.0087   0.240773   5.33853   0.0682167   
15.0812   0.216022   5.29107   0.0746772   
15.0531   0.189176   5.31189   0.0679419   
15.065   0.16726   5.30129   0.0608496   
14.9777   0.173237   5.32956   0.0613328   
14.9346   0.162505   5.33141   0.0555082   
14.9144   0.149713   5.34849   0.0534722   
14.9104   0.137776   5.37773   0.0572237   
14.8554   0.138887   5.38449   0.0534087   
14.8744   0.130679   5.36562   0.0531832   
14.9441   0.140723   5.35992   0.0500736   
15.0634   0.17804   5.34187   0.0503795   
15.0702   0.167999   5.35678   0.0497826   
15.0201   0.16663   5.36897   0.0486438   
14.9953   0.160006   5.37899   0.047221   
15.0371   0.157827   5.36676   0.0465508   
15.0333   0.150533   5.38932   0.0497878   
15.0485   0.14465   5.37881   0.04872   
15.0171   0.142013   5.38483   0.0470329   
15.0533   0.14093   5.36533   0.0491481   
15.0134   0.141139   5.37656   0.0485371   
14.9746   0.141249   5.38936   0.048429   
15.0136   0.141593   5.38319   0.0470748   
15.0501   0.141396   5.37377   0.0463875   
15.0187   0.14016   5.39156   0.0482154   
15.0105   0.135808   5.38494   0.0471012   
15.0275   0.132588   5.38438   0.045609   
15.0461   0.12985   5.38207   0.0442658   
15.0452   0.125976   5.39224   0.0441322   
15.0221   0.124486   5.38625   0.0432686   
15.0119   0.121411   5.39086   0.0423015   
14.9999   0.118688   5.38844   0.0412134   
14.9917   0.115815   5.39373   0.0404612   
14.9938   0.112826   5.40143   0.0401555   
14.9565   0.116117   5.41794   0.0424764   
14.9816   0.116004   5.40544   0.0432698   
14.9517   0.117099   5.41532   0.0433671   
14.9516   0.114343   5.41192   0.042483   
14.9388   0.112443   5.41385   0.0415511   
14.9207   0.1114   5.42336   0.0417151   
14.9373   0.110212   5.42479   0.0408232   
14.9354   0.107858   5.42462   0.0399456   
14.9296   0.105748   5.4284   0.0392861   
14.9395   0.104042   5.42395   0.0387323   
14.9594   0.103868   5.42007   0.0381472   
14.9621   0.101846   5.42135   0.0374137   
14.9622   0.0998684   5.41876   0.0367783   
14.947   0.0991276   5.41686   0.0361278   
14.9249   0.0997582   5.41712   0.0354534   
14.9317   0.0981612   5.41999   0.0349211   
14.9375   0.0965678   5.41744   0.0343866   
14.9409   0.0949201   5.42164   0.0340383   
14.9375   0.0933315   5.42096   0.0334532   
14.9363   0.0917444   5.42212   0.0329018   
14.9198   0.0916912   5.42901   0.0330746   
14.9213   0.0901885   5.42561   0.0327048   
14.917   0.0888262   5.42198   0.0323773   
14.9103   0.0876634   5.42927   0.0326834   
14.923   0.0872154   5.42021   0.0334202   
14.9175   0.0860376   5.42614   0.0334319   
14.9225   0.084868   5.42337   0.033038   
14.9185   0.0836867   5.42678   0.0327196   
14.9118   0.0827193   5.42904   0.0323137   
14.9129   0.0815187   5.42874   0.0318433   
14.9153   0.0803817   5.4252   0.0315846   
14.9184   0.079304   5.41883   0.0317814   
14.9193   0.0781995   5.41687   0.0313978   
14.9362   0.0789621   5.42101   0.0312395   
14.9388   0.0779294   5.42303   0.030881   
14.9296   0.0774277   5.43098   0.031485   
14.9386   0.0769271   5.4287   0.0311512   
14.9612   0.0792255   5.42874   0.030744   
14.961   0.0782034   5.43066   0.0304077   
14.9589   0.0772384   5.43428   0.030238   
14.9456   0.0774077   5.43858   0.0301648   
14.9467   0.0764539   5.44484   0.0304417   
14.944   0.0755632   5.44538   0.0300729   
14.9427   0.0746589   5.44065   0.030082   
14.9459   0.073834   5.44009   0.0297269   
14.9429   0.073023   5.43998   0.0293753   
14.9437   0.0721737   5.43504   0.0294496   
14.9517   0.0717815   5.43088   0.0294052   
14.9518   0.0709612   5.42877   0.0291454   
14.9547   0.0702211   5.43473   0.0294257   
14.9517   0.0695012   5.43585   0.0291184   
14.9428   0.0693103   5.44271   0.0296022   
14.9294   0.0698392   5.449   0.0299468   
14.9295   0.0690842   5.44364   0.0301029   
14.9232   0.0686312   5.44371   0.029781   
14.9368   0.0692436   5.44145   0.0295521   
14.938   0.068529   5.44117   0.029244   
14.9284   0.0684835   5.44566   0.0292868   
14.9308   0.0678223   5.44098   0.0293613   
14.918   0.0683493   5.44071   0.0290645   
14.9245   0.0679725   5.4385   0.0288574   
