96   0
113.5   17.5
105.333   12.9915
102.25   9.68999
104   7.70714
103.333   6.32807
103.571   5.35349
104.125   4.66919
102.667   4.36845
103.9   4.09729
101.727   4.29607
101.5   3.92834
101.615   3.61538
100.786   3.44849
101   3.21751
101.688   3.08723
101.118   2.95541
100.944   2.79176
100.789   2.64529
100.55   2.52094
100.143   2.43221
100.136   2.31903
100.13   2.21592
99.75   2.15542
99.6   2.07284
99.4231   1.99936
98.963   1.97814
98.3929   1.98962
98.3103   1.92155
98.0667   1.87232
98.5484   1.87389
99.25   1.94532
99   1.90195
99.0588   1.8461
98.7429   1.82021
98.6944   1.76959
98.8649   1.72952
99.0263   1.69111
98.5385   1.71791
98.975   1.73038
98.9268   1.68834
98.6905   1.66451
98.6744   1.62542
98.7727   1.59109
98.8444   1.55698
98.5435   1.55222
98.7234   1.52945
98.7083   1.49733
98.7143   1.46646
98.98   1.4612
98.6275   1.47501
98.6346   1.44638
98.7547   1.42391
98.7222   1.39767
98.9273   1.38726
98.7679   1.37155
98.614   1.35603
98.6897   1.33459
98.8983   1.32826
98.8167   1.30849
98.8361   1.28701
98.7903   1.2669
98.8571   1.24842
98.8281   1.2291
98.7077   1.21602
98.6515   1.19877
99   1.2311
99.0441   1.21366
99.1594   1.20149
99.3143   1.19428
99.1831   1.18463
99.0694   1.17358
99.0274   1.15815
99.027   1.14239
99.2133   1.14235
99.2895   1.12979
99.2987   1.11506
99.3718   1.1031
99.3797   1.08907
99.525   1.08514
99.5062   1.07182
99.439   1.0608
99.4096   1.04835
99.5119   1.04083
99.5176   1.02853
99.4651   1.01786
99.4828   1.00624
99.5114   0.995155
99.5955   0.987501
99.6111   0.976592
99.6044   0.965824
99.8587   0.988537
99.8495   0.977893
99.9574   0.973442
99.9368   0.963361
100.021   0.956967
100.072   0.94844
99.9592   0.945486
99.9596   0.935887
100   0.927362
