4.95747   0   
5.05175   0.0942777   
5.04558   0.0547791   
5.03951   0.0392082   
5.03092   0.0315602   
5.05524   0.0354299   
5.05466   0.0299493   
5.05498   0.0259388   
5.04407   0.0253441   
5.0488   0.0231563   
5.05361   0.0214906   
5.05135   0.0197468   
5.05078   0.0181735   
5.03934   0.0203447   
5.04417   0.0195445   
5.0289   0.0238171   
5.03629   0.0235608   
5.0358   0.0222188   
5.0229   0.024657   
5.02198   0.02341   
5.01644   0.0229444   
5.01949   0.0220874   
5.02353   0.0214895   
5.02122   0.0207048   
5.02145   0.0198608   
5.02107   0.0190855   
5.02345   0.0185185   
5.02598   0.0180229   
5.02752   0.0174581   
5.02894   0.0169261   
5.02931   0.0163751   
5.01909   0.0188647   
5.01628   0.018498   
5.01441   0.0180426   
5.01178   0.0177164   
5.00987   0.0173232   
5.00963   0.0168501   
5.01053   0.0164251   
5.00929   0.0160464   
5.01178   0.015838   
5.01017   0.0155314   
5.01113   0.0151876   
5.01066   0.0148376   
5.00782   0.0147725   
5.00776   0.0144406   
5.00509   0.0143725   
5.00505   0.0140634   
5.00355   0.013848   
5.00138   0.0137352   
4.99974   0.0135581   
4.99723   0.0135231   
4.99745   0.0132622   
4.99825   0.0130343   
4.99586   0.0130133   
4.99372   0.012952   
4.99565   0.0128642   
4.99725   0.0127373   
4.9945   0.0128134   
4.99372   0.0126185   
4.99342   0.0124102   
4.99163   0.0123348   
4.9883   0.0125845   
4.98765   0.0124001   
4.98796   0.0122089   
4.98704   0.0120555   
4.98642   0.0118875   
4.98706   0.0117264   
4.98497   0.011741   
4.98527   0.0115735   
4.98416   0.0114611   
4.98386   0.0113024   
4.9836   0.0111473   
4.98467   0.0110452   
4.98519   0.0109076   
4.98443   0.0107884   
4.98474   0.0106501   
4.98365   0.0105673   
4.98405   0.0104388   
4.98512   0.010361   
4.98662   0.0103399   
4.98863   0.0104072   
4.98792   0.0103041   
4.98882   0.0102196   
4.98886   0.0100973   
4.98851   0.00998382   
4.98899   0.0098784   
4.98762   0.00985978   
4.98693   0.00977151   
4.98577   0.00972972   
4.98304   0.0100013   
4.98509   0.0101013   
4.98643   0.01008   
4.98635   0.00997138   
4.98416   0.0101034   
4.9841   0.00999667   
4.98455   0.00990242   
4.98609   0.00991941   
4.98518   0.00985974   
4.98531   0.0097605   
4.98615   0.00969859   
