4.94892   0   
4.94387   0.00505808   
4.95727   0.0137167   
4.96074   0.0103019   
4.96747   0.0104389   
4.97518   0.0114958   
4.98235   0.0120705   
4.98979   0.0128334   
4.98636   0.0118274   
4.98387   0.0108668   
4.98904   0.0111031   
4.99257   0.0107336   
4.99315   0.00989065   
4.99028   0.00959547   
4.9875   0.0093555   
4.98819   0.00877778   
4.9853   0.00873572   
4.98469   0.00825899   
4.98515   0.00782616   
4.98448   0.00745451   
4.98236   0.00740361   
4.98275   0.00706994   
4.98501   0.00712552   
4.98631   0.0069442   
4.98705   0.00670165   
4.9871   0.00643893   
4.98864   0.00638424   
4.99053   0.00643559   
4.99196   0.00637333   
4.99236   0.00616998   
4.99339   0.00605533   
4.99245   0.00593762   
4.99347   0.00584468   
4.99385   0.00568318   
4.9934   0.00553675   
4.99278   0.00541671   
4.99447   0.00553244   
4.99615   0.00564234   
4.99597   0.00549893   
4.99629   0.00536954   
4.9961   0.0052406   
4.99568   0.0051312   
4.99561   0.00501095   
4.99629   0.00494258   
4.99576   0.00486011   
4.99461   0.00489163   
4.99473   0.00478795   
4.9948   0.00468774   
4.99447   0.00460304   
4.99505   0.00454756   
4.99393   0.00459677   
4.99502   0.0046362   
4.99633   0.00473352   
4.9961   0.00465049   
4.99643   0.00457709   
4.99684   0.00451325   
4.99711   0.0044412   
4.99749   0.00438083   
4.99722   0.00431449   
4.99708   0.00424412   
4.99723   0.00417658   
4.99783   0.0041513   
4.99864   0.00416513   
4.99873   0.00410048   
4.99841   0.00404916   
4.99907   0.00404072   
4.99944   0.00399725   
4.99997   0.00397384   
5.00006   0.00391682   
4.99958   0.00389068   
4.9988   0.00391216   
4.99936   0.00389678   
4.99869   0.00390121   
4.99817   0.00388266   
4.99799   0.00383479   
4.99854   0.00382384   
4.99905   0.00380858   
4.99918   0.00376169   
4.99926   0.00371459   
4.99936   0.00366925   
5.00034   0.00375311   
5.00006   0.00371727   
4.99956   0.00370592   
4.9996   0.00366169   
4.99968   0.00361925   
4.99976   0.00357794   
5.00011   0.00355367   
5.00005   0.00351356   
5.00053   0.00350611   
5.00016   0.00348673   
4.99989   0.0034588   
4.99962   0.00343149   
4.99948   0.00339705   
4.9997   0.00336769   
4.99994   0.00334058   
5.00014   0.00331162   
4.99984   0.00329075   
4.99931   0.00329946   
4.99924   0.00326672   
4.99907   0.00323865   
