5.07311   0   
5.04208   0.0310255   
5.06821   0.0316745   
5.06747   0.0224093   
5.06811   0.0173698   
5.05793   0.0174565   
5.05542   0.0149646   
5.03963   0.0204317   
5.03831   0.0180674   
5.04338   0.0169374   
5.05198   0.0175669   
5.0404   0.0197756   
5.03312   0.0195964   
5.02608   0.0194597   
5.02079   0.0188732   
5.02164   0.0176747   
5.02108   0.0166119   
5.01499   0.0168039   
5.0145   0.0159024   
5.01165   0.0153533   
5.015   0.0149838   
5.0082   0.0158243   
5.00538   0.0153807   
5.00666   0.0147817   
5.00808   0.0142494   
5.00911   0.0137285   
5.00957   0.0132184   
5.01444   0.0136357   
5.01538   0.0131911   
5.01346   0.0128878   
5.01169   0.0125901   
5.01156   0.012191   
5.01581   0.0125569   
5.0194   0.0127013   
5.01853   0.012364   
5.01559   0.012371   
5.01653   0.0120693   
5.01971   0.0121687   
5.01545   0.0125956   
5.017   0.0123749   
5.01767   0.0120875   
5.01339   0.0125485   
5.01295   0.012261   
5.01105   0.0121296   
5.01044   0.0118724   
5.01123   0.0116379   
5.01106   0.0113888   
5.01359   0.0114316   
5.00641   0.0132971   
5.00851   0.0131964   
5.00682   0.0130452   
5.0061   0.0128121   
5.00303   0.0129386   
5.00256   0.0127055   
5.0024   0.0124733   
5.00257   0.0122497   
4.99982   0.0123448   
5.0002   0.0121363   
5.0014   0.011989   
5.0039   0.0120498   
5.005   0.0119016   
5.00462   0.0117142   
5.00405   0.0115409   
5.00357   0.0113693   
5.00509   0.0112959   
5.00649   0.0112116   
5.00431   0.0112572   
5.00375   0.0111047   
5.0038   0.0109427   
5.00579   0.010967   
5.00709   0.0108897   
5.00695   0.0107383   
5.00995   0.0110069   
5.0096   0.0108628   
5.00854   0.0107695   
5.00604   0.0109181   
5.00616   0.0107761   
5.00433   0.0107944   
5.0036   0.0106818   
5.00512   0.0106569   
5.00578   0.0105453   
5.00792   0.0106326   
5.00682   0.0105608   
5.00612   0.0104576   
5.006   0.0103345   
5.0065   0.0102258   
5.00605   0.0101177   
5.00275   0.0105327   
5.0017   0.0104657   
5.0039   0.0105785   
5.00404   0.0104625   
5.00386   0.0103498   
5.00286   0.0102868   
5.00135   0.0102878   
4.99991   0.0102805   
5.00101   0.010233   
5.00049   0.0101405   
5.00225   0.0101896   
5.00366   0.0101842   
5.00418   0.0100953   
