-0.46609696   0   1.8374454   0   1.3713484   0   1.2249636   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.21298824   0   1.5265284   0   2.9229402   0   3.340163   0   2.893864   0   2.4202549   0   2.0898438   0   1.9256851   0   1.7856144   0   1.6692515   0   1.551554   0   1.3144387   0   1.2853617   0   1.3134304   0   1.2216377   0   1.1925058   0   1.2318832   0   1.1997544   0   1.1896573   0   1.1935476   0   1.1760403   0   1.2414368   0   1.194903   0   1.1570035   0   1.141389   0   1.1115804   0   1.0709649   0   1.1074275   0   1.060733   0   1.0467635   0   1.0673227   0   1.0835013   0   1.102631   0   1.0723157   0   1.0330941   0   1.0104821   0   1.0152785   0   0.98798859   0   1.0176674   0   1.046244   0   1.0322993   0   1.0034527   0   1.014569   0   1.0202066   0   1.0151946   0   0.99904776   0   1.0042681   0   1.0232348   0   1.0050999   0   0.99378128   0   1.0081033   0   0.98960474   0   0.98032231   0   0.97816419   0   0.98605541   0   1.0106216   0   1.0089975   0   0.99323656   0   0.99078886   0   1.0010945   0   1.0028774   0   0.99643533   0   0.98843451   0   0.97775449   0   0.99134182   0   0.99119567   0   1.0020173   0   1.0197536   0   0.99591185   0   1.0107576   0   1.0004307   0   0.98451701   0   0.99368403   0   0.99772242   0   1.0049147   0   1.0121976   0   0.99841782   0   1.0132746   0   1.0154987   0   1.0160033   0   1.0093781   0   1.0023986   0   0.99955037   0   1.005874   0   1.0081653   0   1.0007025   0   
-0.44774205   0.018354908   1.8190881   0.018357288   1.371346   2.380271e-06   1.2127254   0.012238192   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.00038450543   0.00038450543   0.2200782   0.0070899639   1.4948414   0.031686948   2.8727582   0.050182   3.2672922   0.072870754   2.7641432   0.1297208   2.3145967   0.10565818   2.0021709   0.087672885   1.7811729   0.14451214   1.6590324   0.12658199   1.557398   0.11185346   1.4179194   0.13363461   1.2757839   0.038654767   1.2192682   0.066093432   1.2143139   0.099116478   1.1422743   0.079363363   1.1318931   0.060612678   1.1641459   0.067737311   1.1535576   0.046196785   1.1402771   0.049380256   1.1511976   0.042350007   1.1320257   0.044014672   1.1743922   0.067044615   1.1517884   0.043114567   1.1258817   0.031121769   1.1074053   0.03398372   1.0898942   0.021686125   1.0534103   0.017554587   1.0796545   0.027772996   1.0566237   0.0041093062   1.0329922   0.01377123   1.0469009   0.020421735   1.0546489   0.028852383   1.0553852   0.047245847   1.055269   0.017046698   1.0318588   0.0012352162   1.0179666   0.0074844875   1.0349985   0.019720061   1.0257754   0.037786825   1.015884   0.0017833766   1.031267   0.014977023   1.0262875   0.0060118486   1.0175491   0.014096419   1.0275415   0.012972503   1.0274053   0.0071986919   1.029332   0.014137437   1.0150434   0.015995687   1.0133408   0.0090726715   1.025061   0.0018261589   1.0120643   0.0069644168   1.0105653   0.016783969   1.0172631   0.0091597329   1.0061274   0.016522674   0.98348961   0.0031673082   0.99237621   0.014212018   0.99455384   0.0084984273   1.001358   0.0092636077   1.0147174   0.0057199425   1.0099014   0.016664871   1.0037091   0.012920253   1.0032499   0.0021553582   1.0009738   0.0019036002   0.99413168   0.0023036485   0.9945863   0.0061517899   0.97785375   9.9262997e-05   0.98437669   0.0069651289   0.9834698   0.007725873   1.0002608   0.0017564324   1.011719   0.0080346106   1.0000009   0.0040890812   1.0058041   0.0049534851   0.9974002   0.0030305307   0.98377662   0.00074039119   0.98959212   0.0040919065   0.99795917   0.00023675062   0.99618413   0.0087305873   1.0067212   0.005476483   0.99844214   2.4319893e-05   1.0167079   0.00343333   1.0061041   0.0093946144   1.0071997   0.0088035989   0.99256405   0.016814013   0.9888591   0.013539477   0.99069383   0.0088565401   1.0022402   0.0036337933   1.0009146   0.0072507338   1.0010417   0.00033912454   
-0.44393437   0.01126052   1.8152879   0.011259288   1.3713535   7.6025938e-06   1.2101919   0.0075061918   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0012816848   0.00092423603   0.21649249   0.0054418026   1.4820137   0.022343621   2.8188883   0.061166773   3.189211   0.088694608   2.7552967   0.07541501   2.3318604   0.063397567   1.9944941   0.051196795   1.7449156   0.09097168   1.6117042   0.087068674   1.5338522   0.068737233   1.3889638   0.082408506   1.2571711   0.029060304   1.2131813   0.038641489   1.192734   0.061158703   1.1711668   0.054169074   1.1679287   0.050231392   1.1868121   0.045201829   1.1707836   0.031750856   1.161576   0.035587159   1.1738069   0.033302009   1.1517197   0.032149947   1.1567797   0.042526792   1.1336414   0.030804798   1.1075312   0.025682632   1.0833486   0.031043293   1.0834822   0.014066863   1.0636393   0.014399792   1.0678352   0.019920073   1.0475751   0.0093544433   1.0418874   0.011930641   1.0442289   0.012089489   1.0528036   0.016759823   1.046106   0.028812496   1.0417443   0.016726695   1.0223714   0.0095142399   1.0070147   0.011773535   1.0204001   0.018513302   1.0197478   0.022633601   1.017567   0.0019729599   1.0328332   0.0087876832   1.0261022   0.0034758869   1.0148125   0.0085863583   1.0162696   0.013533344   1.0184007   0.0099174912   1.0221764   0.010854709   1.0109722   0.010092677   1.0007922   0.013597946   1.0180283   0.0071112982   1.0125351   0.0040483717   1.0118626   0.0097766895   1.0181255   0.005358234   1.0021337   0.010341632   0.99083678   0.0075713183   0.999593   0.010927449   0.99598578   0.0051112496   1.001379   0.0053483878   1.0118849   0.0043507133   1.0084363   0.0097323853   0.99480088   0.011618995   0.99815217   0.0052473831   0.98814698   0.012873805   0.99173621   0.0027399344   0.9850097   0.010214017   0.97910831   0.0012558608   0.9820157   0.004663187   0.97657049   0.0082156503   0.98554178   0.014753938   0.99795462   0.014525057   0.98877768   0.011468872   0.99438586   0.011770954   0.99872375   0.0021938867   0.98705453   0.0033056674   0.98893379   0.0024524754   0.99482864   0.0031335204   0.99497352   0.0051839452   1.0008711   0.0066498408   0.99518201   0.0032601669   1.0012988   0.015536089   0.99985635   0.008273681   1.0074202   0.0050875388   0.99409859   0.0098281141   0.99388192   0.0092916382   0.98603257   0.0069190589   0.99588106   0.0066962417   0.99863665   0.0047658628   0.99920654   0.0018455498   
-0.42456811   0.020939239   1.7959168   0.020943386   1.3713487   7.2351237e-06   1.1972778   0.013962258   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0012176005   0.00065666804   0.2084152   0.0089470262   1.4039032   0.079692364   2.6654992   0.15937032   2.9933372   0.20566936   2.5973599   0.16669656   2.2138093   0.12627622   1.8864549   0.113943   1.6697633   0.098923148   1.533654   0.099409833   1.4468056   0.099697059   1.3390581   0.076721349   1.2330716   0.031670747   1.1793142   0.043515101   1.1858699   0.043787088   1.1533616   0.042239431   1.1591151   0.036596098   1.1661018   0.038085704   1.1567232   0.026490626   1.1526386   0.026703929   1.1526824   0.031634767   1.1399933   0.025579638   1.1309223   0.039659401   1.1143284   0.029111144   1.1044091   0.018426783   1.0788139   0.022414437   1.0902018   0.012003793   1.0622502   0.010276502   1.0574849   0.01747947   1.0516794   0.0077844683   1.0412743   0.0084584897   1.0409948   0.0091398561   1.0442209   0.014632467   1.0447447   0.020418941   1.0427775   0.011872599   1.0351483   0.014439891   1.0311536   0.025534196   1.0333426   0.018408701   1.0281108   0.018057676   1.0212655   0.0039529366   1.0360083   0.0069780178   1.0287794   0.0036343806   1.0243354   0.011293697   1.0190583   0.0099675723   1.0205322   0.0073294969   1.0219756   0.0076780663   1.0169505   0.0093097158   1.0098149   0.013185598   1.0200764   0.0054295561   1.0184977   0.0066141984   1.0194686   0.010278243   1.0185727   0.0038151386   1.0029684   0.0073601218   0.99615707   0.0075477067   1.0050658   0.0094686677   1.0009843   0.0061683184   1.0079298   0.0075641157   1.0155463   0.0047822834   1.0173482   0.011259719   1.0048323   0.012966461   1.0012202   0.0048146244   0.99394179   0.010791076   0.99827098   0.0068159259   0.99229668   0.010259782   0.98778998   0.0087269683   0.99110352   0.0096675331   0.98424691   0.0096268315   0.99511531   0.014159514   1.001933   0.011014377   0.99186121   0.0086761563   0.99463144   0.0083269437   1.0017847   0.003431659   0.99161886   0.0051280479   0.99305447   0.0044707195   0.99767044   0.0036035171   0.99470596   0.0036753551   1.0026115   0.0050138995   0.99969943   0.0050716288   0.99951186   0.011130059   1.0011532   0.0059923824   1.0088739   0.0038800511   0.999773   0.0089718909   0.99499866   0.0066644125   0.98901429   0.005729515   0.9985796   0.0054499501   1.0043601   0.0066418734   1.001243   0.0024186818   
-0.41685736   0.017959029   1.7882207   0.017955652   1.3713633   1.5672489e-05   1.1921471   0.011970435   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0011022489   0.00052156854   0.20298712   0.0088030468   1.384481   0.064712784   2.6125917   0.13430763   2.9077697   0.18083619   2.5517202   0.13695117   2.1936246   0.09987409   1.8633017   0.091246243   1.6413021   0.081740515   1.4925147   0.087303124   1.4154377   0.08335257   1.3019277   0.070074011   1.2169976   0.029329065   1.1673917   0.035753099   1.1666937   0.038962952   1.13093   0.03966961   1.1367752   0.036092065   1.1352094   0.042715996   1.1260947   0.036866743   1.1227745   0.036328007   1.1114885   0.047931099   1.1108029   0.035279869   1.1101575   0.037079598   1.1062799   0.023942735   1.0901659   0.020164256   1.0667185   0.021159935   1.0685689   0.023546531   1.0531827   0.012065818   1.043561   0.019421532   1.0422179   0.01121957   1.0391963   0.0068735488   1.0375284   0.0078827591   1.0395314   0.012266073   1.0421292   0.016031234   1.0345596   0.01233324   1.0312033   0.011860427   1.0294951   0.019848117   1.025438   0.016303695   1.0219864   0.015269472   1.0213069   0.0030622104   1.0302972   0.0078633648   1.027602   0.0030514963   1.016368   0.011832452   1.0086534   0.012956569   1.0109151   0.011167877   1.0185927   0.006842182   1.0095119   0.01036024   1.0067975   0.010649895   1.0149875   0.0066018688   1.0195218   0.0052246883   1.0222709   0.0084402838   1.0203697   0.0034587058   1.0027531   0.0057051902   0.99724415   0.0059466342   1.0022263   0.0078648673   0.997969   0.0056498874   1.0067991   0.0059672564   1.0161567   0.0037542808   1.0142251   0.0092640138   1.0059452   0.01010525   1.0037508   0.0045068921   0.99535144   0.0084767613   1.0003034   0.0056572781   0.99519694   0.0084598695   0.99192308   0.0079232893   1.0014633   0.012782834   0.99417218   0.012414366   1.0003488   0.012152545   1.0069813   0.0099133585   0.99768291   0.0088914336   1.0017234   0.0095863845   1.004607   0.0038769605   0.99587023   0.0058182664   0.994438   0.0037291495   0.99182124   0.0064810807   0.99322614   0.0032085505   0.99944743   0.0050094819   0.99700416   0.0047641684   0.99673858   0.0090563784   1.0004705   0.0046916108   1.0060743   0.0041073721   0.99692404   0.0075108909   0.99513135   0.0051639365   0.9918314   0.0052566596   0.99850272   0.0042222132   1.0027592   0.0053880995   1.001802   0.0019551442   
-0.40913384   0.016573188   1.7805028   0.016568126   1.3713689   1.3979353e-05   1.1870018   0.011045418   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0011891186   0.00043462879   0.20046639   0.0076168541   1.3519272   0.062061096   2.5532318   0.12469682   2.8013001   0.18203554   2.4781747   0.13383832   2.1507611   0.092125822   1.8340312   0.080045902   1.609232   0.074046157   1.4791844   0.072518412   1.4012251   0.069525283   1.2883293   0.058808958   1.2165288   0.02395167   1.162415   0.029613465   1.1507913   0.035566271   1.1152654   0.035979122   1.1300571   0.030225118   1.1384516   0.035027845   1.1191118   0.030900904   1.1073098   0.033451054   1.1026026   0.040131683   1.1038938   0.029622893   1.1032435   0.031054813   1.0970677   0.02161098   1.0881108   0.016591804   1.0658661   0.017298026   1.0732827   0.019795113   1.0497088   0.01044623   1.0450847   0.015930656   1.0384798   0.0098940539   1.0325702   0.0086834551   1.0331399   0.0077900409   1.038255   0.010096217   1.0406904   0.013168289   1.0341912   0.010076783   1.0336007   0.0099763439   1.0273026   0.01635356   1.0235699   0.013442356   1.0183734   0.012980436   1.0206893   0.0025754257   1.0269952   0.0072197349   1.0251332   0.0035074777   1.01377   0.010004374   1.0023285   0.01232555   1.0102071   0.0091459734   1.016751   0.005882351   1.0110218   0.0085927864   1.0080795   0.0087895875   1.0178617   0.0061088   1.0185892   0.0043666931   1.0183352   0.0079360989   1.0165911   0.0047173265   1.0029063   0.0046607869   0.99781162   0.0048884558   1.001636   0.0064487036   1.0017419   0.0059594858   1.0075428   0.0049286764   1.0120221   0.0051469041   1.012798   0.0076974915   1.0061422   0.0082532542   1.0054581   0.0040566371   0.99638107   0.0069974138   1.0018567   0.0048733154   0.9954516   0.0069121475   0.99459964   0.0070011657   1.005563   0.011213472   0.99883076   0.011155569   1.0034766   0.010403823   1.0069777   0.0080942242   0.9951036   0.0077044088   0.9980036   0.0086661894   1.0008747   0.0048939391   0.99437976   0.0049789205   0.99405119   0.0030693093   0.99304104   0.0054305492   0.99578211   0.0036600778   1.0007487   0.0042922313   0.99418574   0.0048036493   0.99414696   0.0078355072   0.99459406   0.0070147579   0.99766012   0.0090579216   0.99259277   0.0075079196   0.99233539   0.0050591345   0.98966932   0.0048058523   0.99495601   0.0049460958   0.99865783   0.0060146045   0.9985446   0.0036275715   
-0.407636   0.014086758   1.7790038   0.014082629   1.3713678   1.1872668e-05   1.1860025   0.0093884196   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.001263375   0.00037475877   0.20030111   0.0064395382   1.3433408   0.053149362   2.5260355   0.10884061   2.8011548   0.15384818   2.4670192   0.11366277   2.1335524   0.079739599   1.8208491   0.068923468   1.6090576   0.062580668   1.4763917   0.061352838   1.3973878   0.058884751   1.2867321   0.049728296   1.2178427   0.020285454   1.1660655   0.025292777   1.1544298   0.030278388   1.1189392   0.030629036   1.1313029   0.025575249   1.1312875   0.030458457   1.1125422   0.026929663   1.1000316   0.02919312   1.101679   0.033930037   1.0952977   0.026470526   1.0938709   0.027869402   1.0817961   0.023807893   1.0758561   0.018622905   1.0549905   0.018221141   1.0662284   0.018156356   1.0496955   0.0088286857   1.0419316   0.013828146   1.0388825   0.0083716949   1.0263029   0.0096508222   1.0349089   0.0068173026   1.0410175   0.0089688862   1.038836   0.011282673   1.0338853   0.008521929   1.0333673   0.0084347786   1.028639   0.013885744   1.0232784   0.011364601   1.0218427   0.011505987   1.0245801   0.0044582555   1.0302206   0.0069018274   1.022385   0.0040423256   1.0133489   0.0084657225   1.0055832   0.010913584   1.0122757   0.0080017581   1.0221953   0.0073726405   1.0128285   0.0074836027   1.0114703   0.008165854   1.0175903   0.0051700105   1.0182183   0.003709119   1.0181493   0.0067098031   1.0172079   0.0040342977   1.0057414   0.0048532699   1.0012332   0.0053643418   1.0051094   0.0064628349   1.0031801   0.005238003   1.0073303   0.0041709092   1.0156053   0.0056356741   1.0103469   0.0069519847   1.0055865   0.0069973706   1.0061151   0.0034908718   0.99668293   0.0059215928   1.0032045   0.0043336415   0.99588067   0.0058575662   0.99609198   0.0061023561   1.0021585   0.010070073   0.9957503   0.0099186573   1.0029886   0.0088063664   1.0033738   0.0077321049   0.99464493   0.0065275481   0.99510572   0.0078767105   0.9985434   0.0047478916   0.99410597   0.0042168534   0.99430837   0.0026067574   0.99190883   0.0047272404   0.99119008   0.0055367379   0.99820064   0.0044330701   0.99286027   0.0042707198   0.99282955   0.0067519817   0.993568   0.0060166889   0.9960629   0.0078201895   0.99187432   0.0063858939   0.99113273   0.0044416692   0.98741817   0.0046438103   0.99153379   0.0054023884   0.99683872   0.0053989609   0.996156   0.0038865014   
-0.40740183   0.012201738   1.7787792   0.012197982   1.3713774   1.4083167e-05   1.1858528   0.0081319879   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0011054531   0.00036093271   0.20321577   0.0062925344   1.3459425   0.046102169   2.535768   0.094759855   2.8005837   0.13323766   2.4687956   0.098450875   2.1343663   0.069061314   1.8185652   0.059733151   1.605536   0.054310747   1.4754417   0.053141608   1.3896302   0.051582376   1.2878376   0.043080153   1.2183242   0.017574315   1.1651598   0.021922905   1.1568606   0.026334281   1.1170156   0.02659518   1.1318013   0.022154422   1.1174892   0.029768816   1.1023063   0.025469154   1.0877666   0.028099987   1.0933765   0.030534691   1.0926458   0.023077027   1.0895964   0.024511198   1.0771172   0.021142473   1.074723   0.016167662   1.0508884   0.016304416   1.0643463   0.015836113   1.0496436   0.007646042   1.0417116   0.011977547   1.0373505   0.0074102119   1.0265916   0.0083628449   1.0354417   0.0059279504   1.0401909   0.0078111449   1.0392163   0.0097784774   1.0300053   0.0083379759   1.0298576   0.0081041448   1.0278601   0.012050608   1.0214892   0.010003355   1.0234488   0.010093082   1.019599   0.006302254   1.0212494   0.010780028   1.0119021   0.011051946   1.0078034   0.0091925546   1.0024498   0.0099572939   1.0093771   0.0075115143   1.0169275   0.0082774571   1.0118844   0.0065493981   1.0080659   0.0078486291   1.0139319   0.0057819133   1.016855   0.0034895453   1.0150755   0.0065738004   1.0149016   0.0041863802   1.0051281   0.0042475627   1.0006923   0.004677033   1.0036463   0.0057850562   0.99928017   0.0059822231   1.0043488   0.0046836546   1.0097991   0.0075850163   1.0052414   0.0078939279   1.0007577   0.0077485874   1.0010364   0.005910479   0.99419935   0.0056979924   0.99866559   0.0058895923   0.99413166   0.0053658473   0.9945689   0.0054998956   1.0020316   0.0087218622   0.99763824   0.0087948377   1.0018442   0.0077119161   1.0003735   0.0073376079   0.99318659   0.0058381007   0.9932703   0.007064041   0.99643619   0.0046203043   0.99448698   0.0036717237   0.99408929   0.0022681237   0.99227003   0.0041098135   0.99228737   0.004918908   0.99789707   0.0038511342   0.9924418   0.0037221503   0.99579509   0.0065563996   0.99465305   0.005322382   0.99534254   0.006810686   0.99067482   0.005658935   0.98964984   0.0041225353   0.98775156   0.0040354527   0.99451844   0.0055495477   0.99650543   0.0046875009   0.9959491   0.0033721623   
-0.40976646   0.011017663   1.7811404   0.011013687   1.3713739   1.2891807e-05   1.1874269   0.0073424578   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.0010965525   0.00031843714   0.2050297   0.005838428   1.35402   0.04145288   2.5549743   0.085748949   2.7993568   0.11751097   2.472604   0.086908997   2.139497   0.061122079   1.8358644   0.055447387   1.6287268   0.053216468   1.4926622   0.049930083   1.3985555   0.046358685   1.2999699   0.039883206   1.2290335   0.018839063   1.1781782   0.023308582   1.1630348   0.024031351   1.1303245   0.026967599   1.1408615   0.021536797   1.1300444   0.029101327   1.111502   0.024271127   1.0934816   0.025432302   1.1044468   0.029115736   1.0999937   0.021637844   1.097996   0.023191382   1.0845574   0.020075515   1.0828014   0.016387971   1.0622549   0.018329083   1.0712105   0.015561828   1.0562251   0.0094226365   1.0476452   0.012115649   1.0462597   0.011049154   1.0340453   0.010485801   1.0409186   0.0075715253   1.0455828   0.0087480353   1.0447029   0.010221187   1.033173   0.0080066737   1.0305711   0.0071827122   1.0277298   0.010628436   1.0220144   0.0088377491   1.0283424   0.010157718   1.0203032   0.0056024993   1.0225362   0.0095937797   1.0138057   0.0099310377   1.0106366   0.008587849   1.0056981   0.0093630379   1.0100401   0.0066576195   1.0177626   0.0073476359   1.0123968   0.0057987129   1.012584   0.0082659198   1.016876   0.0058880673   1.0160107   0.0031911864   1.011201   0.0069729884   1.0125041   0.004402144   1.0016765   0.0050937042   0.99809952   0.0048719765   1.0011213   0.005692558   0.99492255   0.0068427451   1.0001102   0.0059183642   1.00718   0.0071838309   1.0028715   0.0073541058   0.99681776   0.0078880273   0.99986057   0.0053435156   0.9913734   0.0057652545   0.99405491   0.0069453106   0.992264   0.0050874558   0.99215739   0.0054168503   0.99851941   0.008455885   0.99519112   0.0081331967   0.99924021   0.0072827392   0.99832963   0.0067862737   0.9923147   0.0052220225   0.99097864   0.006638023   0.99351705   0.0050124572   0.99356111   0.0033679182   0.99230991   0.0026771914   0.98950843   0.0045567041   0.98901877   0.0054316267   0.99510531   0.0043965152   0.99053785   0.003794823   0.99207368   0.006876243   0.99115918   0.0058514823   0.99239795   0.0066894084   0.98688283   0.0062678832   0.98752571   0.0042107589   0.98594971   0.0039890713   0.99105389   0.0059963884   0.99411292   0.0047763972   0.99494458   0.0031390358   
-0.41043383   0.0098770697   1.7818096   0.0098736437   1.3713757   1.1672557e-05   1.187873   0.0065824292   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.00098689727   0.00030519837   0.20269153   0.005721612   1.3503985   0.037253025   2.5574393   0.076735796   2.8227946   0.10768657   2.4659763   0.078015803   2.1415445   0.054707577   1.8437984   0.050224272   1.6325251   0.04774957   1.4939619   0.044677734   1.3983333   0.041465064   1.2969463   0.035800529   1.2277193   0.016901338   1.1822616   0.02124397   1.1588583   0.021896293   1.1219048   0.025547856   1.1374617   0.019560816   1.1301981   0.026029472   1.107576   0.022060907   1.0958308   0.022868326   1.1059719   0.026086526   1.1006657   0.019365137   1.097015   0.020766187   1.0864067   0.018051066   1.0841293   0.014717879   1.0629856   0.016410306   1.070684   0.013928875   1.0608181   0.0095981483   1.0527979   0.011999226   1.053242   0.012100383   1.0379206   0.010147915   1.0432287   0.0071553449   1.0404917   0.0093349758   1.0378627   0.011417765   1.0304811   0.0076506166   1.0267223   0.0074890943   1.0233292   0.010475503   1.0201167   0.0081293207   1.0251515   0.0096293682   1.017028   0.0059864184   1.022539   0.0085809379   1.0161933   0.0091978953   1.0104776   0.0076828494   1.0076418   0.0085971604   1.0105482   0.0059763963   1.0139086   0.0076186081   1.0091397   0.0061244609   1.0108384   0.0075965518   1.0121201   0.0070960753   1.0119661   0.0049503451   1.0095791   0.006444291   1.0115226   0.0040579013   1.002973   0.0047368095   0.99897701   0.0044451012   1.0021911   0.0052027422   0.99562196   0.0061601698   0.99809035   0.0056658256   1.0055848   0.0066204512   1.002595   0.006583524   0.99712442   0.0070619274   0.99963639   0.0047846408   0.9909716   0.0051722314   0.99287158   0.0063237757   0.99213432   0.0045522063   0.99386561   0.0051372998   1.0006885   0.0078680782   0.99760113   0.0076633721   1.0034076   0.0077328851   1.0004345   0.0064244207   0.99544583   0.0056231291   0.9913192   0.005946987   0.99497264   0.004713652   0.9953701   0.0035137905   0.99263797   0.0024169209   0.99198706   0.0047701638   0.99204135   0.0057217163   0.99820649   0.0050080699   0.9935742   0.0045541213   0.9949019   0.0067694158   0.99333541   0.0056681442   0.9918884   0.0060048467   0.9869115   0.0056062385   0.98832538   0.003850177   0.98720569   0.0037825444   0.98965158   0.005543628   0.99159364   0.004959632   0.99234005   0.0038296764   
