-8.44843   1.64091  2.685
-7.72091   5.23776  6.64153
-7.54561   6.12983  7.62281
-7.60061   5.85869  7.32456
-7.77554   4.93758  6.31134
-7.47491   6.44932  7.97425
-7.64393   5.6254  7.06794
-7.56199   6.04736  7.5321
-7.64176   5.64169  7.08586
-7.56348   6.02425  7.50668
-7.48141   6.42698  7.94967
-7.53391   6.14196  7.63616
-7.30738   7.30841  8.91925
-7.57735   5.91267  7.38394
-7.53237   6.14513  7.63965
-7.50126   6.32737  7.84011
-7.63063   5.64659  7.09125
-7.59856   5.83914  7.30305
-7.53994   6.15684  7.65252
-7.36621   7.0378  8.62158
-7.51113   6.25822  7.76404
-7.51693   6.27352  7.78087
-7.56924   5.99407  7.47347
-7.48166   6.39945  7.9194
-7.60031   5.83737  7.30111
-7.51532   6.30746  7.8182
-7.69113   5.39227  6.8115
-7.54502   6.11473  7.6062
-7.37528   6.9204  8.49244
-7.46198   6.54438  8.07882
-7.56983   5.95255  7.4278
-7.30457   7.36248  8.97873
-7.51007   6.30652  7.81717
-7.63024   5.66741  7.11415
-7.59468   5.83924  7.30316
-7.58835   5.84685  7.31153
-7.48133   6.46591  7.9925
-7.49185   6.36003  7.87604
-7.5443   6.14657  7.64122
-7.67599   5.46195  6.88815
-7.61868   5.7275  7.18025
-7.67845   5.43007  6.85307
-7.58971   5.88513  7.35364
-7.46201   6.60814  8.14896
-7.69016   5.37908  6.79698
-7.49952   6.37401  7.89141
-7.51362   6.24867  7.75353
-7.65669   5.53693  6.97062
-7.58962   5.87815  7.34596
-7.56078   6.04007  7.52408
-7.63046   5.71721  7.16893
-7.80646   4.81557  6.17712
-7.65134   5.55489  6.99038
-7.70853   5.31232  6.72356
-7.67097   5.53152  6.96467
-7.54912   6.11612  7.60773
-7.53086   6.20636  7.707
-7.51621   6.21221  7.71343
-7.60737   5.80233  7.26256
-7.56503   6.01741  7.49915
-7.49721   6.35763  7.87339
-7.60694   5.8307  7.29377
-7.64312   5.65325  7.09857
-7.64844   5.59463  7.03409
-7.58626   5.93794  7.41173
-7.63504   5.64367  7.08804
-7.65247   5.57022  7.00724
-7.5408   6.12147  7.61361
-7.61692   5.738  7.1918
-7.66788   5.46878  6.89566
-7.48948   6.37271  7.88998
-7.58092   5.95261  7.42787
-7.51488   6.26993  7.77692
-7.50389   6.32544  7.83798
-7.52628   6.22089  7.72298
-7.42153   6.72978  8.28276
-7.49936   6.33272  7.84599
-7.60802   5.77318  7.2305
-7.51982   6.20211  7.70232
-7.69515   5.33102  6.74412
-7.45601   6.57575  8.11333
-7.46406   6.51147  8.04261
-7.53611   6.1489  7.64379
-7.43217   6.7132  8.26452
-7.52131   6.25021  7.75523
-7.63009   5.63225  7.07547
-7.66294   5.51862  6.95048
-7.72869   5.16056  6.55662
-7.57681   5.96296  7.43925
-7.48384   6.45279  7.97807
-7.59303   5.87813  7.34594
-7.62196   5.67701  7.12471
-7.54234   6.11942  7.61137
-7.65515   5.52346  6.9558
-7.46374   6.50039  8.03043
-7.56109   6.03768  7.52145
-7.48333   6.50228  8.0325
-7.67778   5.40212  6.82234
-7.65321   5.5561  6.99172
-7.50934   6.3041  7.81451
-7.57958   5.95433  7.42976
-7.65267   5.56866  7.00553
-7.53302   6.19932  7.69925
-7.36789   7.00813  8.58894
-7.46908   6.4876  8.01636
-7.52793   6.20015  7.70016
-7.48848   6.41201  7.93321
-7.46686   6.50856  8.03942
