-0.211637   -0.0426983  0.0578651
-0.379393   -0.0323707  0.0583815
-0.387663   -0.303076  0.0448462
-0.461394   -0.297704  0.0451148
-0.429416   0.165807  0.0682903
-0.375297   0.0778498  0.0638925
-0.477567   -0.18902  0.050549
-0.439944   -0.239136  0.0480432
-0.419386   -0.264608  0.0467696
-0.442047   -0.363604  0.0418198
-0.380045   -0.394696  0.0402652
-0.406211   -0.20522  0.049739
-0.440178   -0.545329  0.0327336
-0.436969   -0.335034  0.0432483
-0.428933   -0.303821  0.0448089
-0.464858   -0.257267  0.0471366
-0.432572   -0.35934  0.042033
-0.404988   -0.145472  0.0527264
-0.40618   -0.0486938  0.0575653
-0.446384   -0.386015  0.0406993
-0.369502   -0.166856  0.0516572
-0.447521   -0.469777  0.0365112
-0.499073   -0.557858  0.0321071
-0.431543   -0.0241683  0.0587916
-0.438645   -0.210311  0.0494844
-0.472177   -0.0373095  0.0581345
-0.475663   -0.304639  0.0447681
-0.444206   -0.363373  0.0418314
-0.403488   -0.396667  0.0401666
-0.380202   -0.246431  0.0476784
-0.372069   -0.108217  0.0545892
-0.449843   -0.157754  0.0521123
-0.480759   -0.420593  0.0389703
-0.2953   -0.170702  0.0514649
-0.41798   -0.246263  0.0476869
-0.395867   0.0585525  0.0629276
-0.394135   -0.22018  0.048991
-0.439044   -0.244183  0.0477909
-0.378887   -0.342651  0.0428674
-0.435935   -0.181969  0.0509015
-0.39694   -0.342846  0.0428577
-0.369714   -0.178955  0.0510522
-0.383057   -0.0569124  0.0571544
-0.536362   -0.268718  0.0465641
-0.40823   -0.334067  0.0432966
-0.40316   -0.20049  0.0499755
-0.426071   -0.380712  0.0409644
-0.330558   0.177966  0.0688983
-0.37768   -0.356107  0.0421947
-0.433306   -0.223837  0.0488082
-0.350366   -0.199957  0.0500022
-0.415296   -0.284517  0.0457742
-0.356133   -0.128051  0.0535975
-0.455252   0.12261  0.0661305
-0.392108   -0.251773  0.0474114
-0.44239   -0.313372  0.0443314
-0.350134   -0.385267  0.0407367
-0.425337   -0.258934  0.0470533
-0.452759   -0.3554  0.04223
-0.467355   -0.454443  0.0372779
-0.381223   0.372279  0.0786139
-0.339342   -0.34758  0.042621
-0.438195   0.160368  0.0680184
-0.3931   -0.135776  0.0532112
-0.477036   -0.124759  0.053762
-0.504343   -0.391712  0.0404144
-0.421814   -0.0389864  0.0580507
-0.326717   -0.273099  0.0463451
-0.458974   -0.593957  0.0303021
-0.429594   -0.0345545  0.0582723
-0.404067   0.0241506  0.0612075
-0.437358   -0.271985  0.0464007
-0.329224   -0.154064  0.0522968
-0.447279   -0.389717  0.0405141
-0.429251   -0.460119  0.036994
-0.328938   -0.387624  0.0406188
-0.403717   0.200423  0.0700212
-0.413904   -0.033455  0.0583273
-0.358363   -0.310875  0.0444563
-0.389493   -0.104149  0.0547925
-0.336458   -0.206584  0.0496708
-0.352568   -0.095082  0.0552459
-0.425258   -0.332759  0.0433621
-0.53554   -0.226481  0.0486759
