0.494185   1.49729  1.88541
0.487549   1.49497  1.50189
0.487549   1.49497  1.74644
0.487232   1.48742  1.37132
0.487232   1.48742  2.04433
0.48059   1.50017  1.46868
0.48059   1.50017  1.47726
0.48059   1.50017  1.73477
0.48059   1.50017  1.75284
0.473939   1.50727  1.68251
0.473939   1.50727  2.02447
0.475596   1.50135  1.74769
0.475596   1.50135  1.89411
0.471129   1.50434  1.53327
0.479202   1.49772  1.38147
0.479202   1.49772  1.59785
0.485922   1.50212  1.49465
0.483313   1.51325  1.36659
0.483313   1.51325  1.71013
0.483313   1.51325  1.756
0.473532   1.49837  1.62009
0.473532   1.49837  1.95636
0.47506   1.4918  1.37463
0.47506   1.4918  1.7101
0.483304   1.49599  1.60988
0.483304   1.49599  2.06752
0.47037   1.50862  1.86312
0.48387   1.50437  1.46829
0.48387   1.50437  1.70145
0.485651   1.49973  1.66417
0.479915   1.48623  1.43111
0.471544   1.49657  1.37479
0.471544   1.49657  1.71441
0.47791   1.48172  1.2613
0.47791   1.48172  1.51823
0.486842   1.48114  1.42861
0.486842   1.48114  1.53882
0.486295   1.46839  1.38455
0.486295   1.46839  1.5165
0.486295   1.46839  1.67195
0.476984   1.45517  1.23783
0.476984   1.45517  1.33285
0.480255   1.45897  1.11668
0.480255   1.45897  1.22339
0.480255   1.45897  1.35458
0.480255   1.45897  1.43682
0.480255   1.45897  1.48179
0.480255   1.45897  1.7211
0.490525   1.47236  1.65246
0.498578   1.46969  1.56826
0.492278   1.45797  1.14855
0.492278   1.45797  1.25842
0.492278   1.45797  1.38429
0.493972   1.46886  1.25203
0.493972   1.46886  1.31339
0.493972   1.46886  1.55805
0.493972   1.46886  1.60669
0.485845   1.46317  1.28684
0.492988   1.45644  1.22217
0.492988   1.45644  1.51562
0.486955   1.44639  1.36344
0.488637   1.43866  1.28686
0.483701   1.43532  1.05554
0.483701   1.43532  1.44553
0.495709   1.43961  1.2889
0.505726   1.43481  1.06805
0.505726   1.43481  1.4116
0.494032   1.42883  1.01821
0.494032   1.42883  1.14948
0.504742   1.43926  1.10711
0.504742   1.43926  1.21219
0.504742   1.43926  1.41019
0.495387   1.45284  1.26002
0.495387   1.45284  1.26965
0.495387   1.45284  1.57635
0.489265   1.44531  1.12329
0.489265   1.44531  1.34927
0.476556   1.43649  1.03839
0.476556   1.43649  1.46208
0.470511   1.44024  1.39449
0.462831   1.43807  1.11212
0.473986   1.42601  0.980835
0.459916   1.41986  0.943638
0.459916   1.41986  1.30531
0.449731   1.4321  1.26643
0.458315   1.44349  1.19948
0.463575   1.43401  1.09742
0.463575   1.43401  1.22565
0.456646   1.42738  1.04469
0.456646   1.42738  1.13477
0.455975   1.42271  1.01806
0.449328   1.41445  0.983695
0.449328   1.41445  1.06986
0.449328   1.41445  1.16654
0.449328   1.41445  1.21264
0.451734   1.40754  0.739028
0.451734   1.40754  1.10437
0.450043   1.41523  0.869862
0.450043   1.41523  0.929195
0.450043   1.41523  0.935888
0.450043   1.41523  1.12511
0.439786   1.41233  0.990742
0.439786   1.41233  1.18285
0.454286   1.40881  1.01146
0.454286   1.40881  1.12546
0.461736   1.40744  1.06178
0.461173   1.41987  1.00762
0.467456   1.41841  0.920892
0.477954   1.41379  0.91429
0.477954   1.41379  0.989774
0.482123   1.41024  0.950598
0.482123   1.41024  0.991843
0.482123   1.41024  1.02759
0.482123   1.41024  1.06319
0.479156   1.41064  0.975163
0.479156   1.41064  1.05643
0.486173   1.40532  0.97496
0.491027   1.39511  0.94163
0.491027   1.39511  0.983685
0.491027   1.39511  1.03789
0.503666   1.39838  0.91619
0.503666   1.39838  1.36526
0.517502   1.39682  1.06538
0.511195   1.41121  1.02475
0.511195   1.41121  1.11005
0.511195   1.41121  1.25068
0.502894   1.40921  1.1387
0.501545   1.42419  1.02781
0.501545   1.42419  1.17237
0.501545   1.42419  1.18525
0.49549   1.43712  1.07293
0.49549   1.43712  1.44216
0.494884   1.43577  1.15971
0.492179   1.44959  1.15578
0.492179   1.44959  1.61489
0.504336   1.46085  1.32717
0.504336   1.46085  1.64589
0.498846   1.45878  1.40035
0.498846   1.45878  1.49573
0.489651   1.4583  1.33044
0.489651   1.4583  1.56688
0.490118   1.46172  1.28472
0.495298   1.45171  1.11588
0.495298   1.45171  1.21016
0.495298   1.45171  1.42165
0.495298   1.45171  1.60676
0.484951   1.43927  1.28794
0.484951   1.43927  1.3236
0.485402   1.42772  0.954322
0.485402   1.42772  1.22658
0.477483   1.42921  0.951802
0.477483   1.42921  1.1667
0.469088   1.42762  0.93431
0.469088   1.42762  1.19065
0.469088   1.42762  1.3639
0.454817   1.41452  0.93521
0.454817   1.41452  1.08337
0.447313   1.42521  0.949694
0.447313   1.42521  0.978563
0.447313   1.42521  1.13738
0.435081   1.43866  1.05932
0.423846   1.4297  0.946403
0.413515   1.43312  0.924459
0.40133   1.42406  0.84324
0.415036   1.41378  0.75895
0.415036   1.41378  0.802551
0.415036   1.41378  1.06729
0.415958   1.40178  0.814981
0.415958   1.40178  1.06134
0.413215   1.40505  0.825677
0.413215   1.40505  0.942682
0.413215   1.40505  0.972747
0.419806   1.41373  0.957943
0.414334   1.42138  0.833098
0.414334   1.42138  0.95712
0.414334   1.42138  1.0338
0.414334   1.42138  1.15581
0.403629   1.41238  0.858393
0.406122   1.4084  0.824939
0.406122   1.4084  0.889502
0.406122   1.4084  1.03002
0.407367   1.39441  0.800315
0.402401   1.38358  0.749066
0.402401   1.38358  0.860082
0.415343   1.38573  0.81105
0.415343   1.38573  0.834199
0.42757   1.38203  0.751939
0.42757   1.38203  0.811966
0.434934   1.39069  0.674337
0.434934   1.39069  0.85536
0.434934   1.39069  0.896104
0.434141   1.38708  0.715335
0.419839   1.38594  0.680579
0.419839   1.38594  0.960382
0.426983   1.39886  0.86119
0.426983   1.39886  0.963096
0.426983   1.39886  1.0603
0.439027   1.40104  0.912061
0.439027   1.40104  0.951872
0.445381   1.39059  0.94374
0.454256   1.39783  0.8736
0.454256   1.39783  0.973621
0.454256   1.39783  1.23214
0.455671   1.40919  1.16356
0.45465   1.40157  1.10988
0.45465   1.40157  1.16516
0.460989   1.41105  1.00285
0.471897   1.40327  0.694714
0.471897   1.40327  0.81039
0.471897   1.40327  0.988442
0.479541   1.39297  0.890321
0.479541   1.39297  1.08364
0.483766   1.39039  0.995351
0.488601   1.38395  0.781439
0.488601   1.38395  1.00349
0.479042   1.37135  0.856149
0.479042   1.37135  1.09208
0.489889   1.35933  0.610052
0.489889   1.35933  0.913549
0.504809   1.34977  0.686137
0.504809   1.34977  0.736701
0.504809   1.34977  0.921188
0.508492   1.33979  0.662472
0.51767   1.33886  0.576834
0.51767   1.33886  0.847839
0.51767   1.33886  0.995481
0.512131   1.34505  0.792937
0.507105   1.34568  0.628953
0.507105   1.34568  0.807746
0.507105   1.34568  0.82696
0.507105   1.34568  1.10887
0.517381   1.35857  0.772167
0.517381   1.35857  0.976264
0.517381   1.35857  0.98592
0.521299   1.36237  0.82149
0.523503   1.3504  0.699857
0.527184   1.34659  0.688979
0.527184   1.34659  0.869812
0.527566   1.34146  0.777046
0.527566   1.34146  0.883049
0.519691   1.35331  0.739611
0.512302   1.34496  0.739268
0.512302   1.34496  0.812482
0.518082   1.3421  0.73526
0.523192   1.33882  0.578961
0.523192   1.33882  0.596383
0.508868   1.32862  0.570528
0.508868   1.32862  0.757331
0.509337   1.31748  0.513933
0.509337   1.31748  0.71203
0.504631   1.32865  0.659957
0.504631   1.32865  0.709974
0.505299   1.32801  0.654326
0.505299   1.32801  0.724016
0.496477   1.33622  0.638373
0.496477   1.33622  0.752636
0.496477   1.33622  0.78278
0.493612   1.33508  0.744691
0.493612   1.33508  0.891561
0.506107   1.3395  0.768954
0.506107   1.3395  0.776692
0.519369   1.3349  0.749238
0.523188   1.32113  0.591808
0.523188   1.32113  0.842957
0.529369   1.30699  0.559021
0.529369   1.30699  0.761885
0.520593   1.30917  0.716831
0.520593   1.30917  0.854903
0.52416   1.31323  0.484839
0.52416   1.31323  0.756673
0.528654   1.31943  0.515291
0.528654   1.31943  0.659771
0.515045   1.31079  0.552599
0.506194   1.30667  0.550401
0.506194   1.30667  0.611832
0.492683   1.29577  0.430368
0.492683   1.29577  0.576366
0.486876   1.29075  0.502959
0.486876   1.29075  0.545897
0.494041   1.27825  0.432087
0.497275   1.26928  0.429241
0.497275   1.26928  0.509533
0.507871   1.27281  0.423984
0.507871   1.27281  0.51268
0.507871   1.27281  0.518081
0.510688   1.2734  0.425658
0.510688   1.2734  0.431148
0.510688   1.2734  0.438696
0.519855   1.27484  0.419787
0.530759   1.2627  0.418875
0.530759   1.2627  0.446538
0.521214   1.25137  0.281333
0.521214   1.25137  0.437592
0.524354   1.26346  0.361324
0.524354   1.26346  0.561669
0.523908   1.27233  0.373792
0.523908   1.27233  0.446024
0.509999   1.2829  0.43748
0.509999   1.2829  0.64959
0.523515   1.26832  0.434113
0.534319   1.26334  0.368782
0.534319   1.26334  0.448813
0.534319   1.26334  0.511733
0.519483   1.26601  0.373905
0.519483   1.26601  0.604669
0.528125   1.28005  0.523215
0.520515   1.28398  0.468245
0.520515   1.28398  0.561289
0.520515   1.28398  0.574118
0.520515   1.28398  0.646502
0.509463   1.27075  0.363997
0.509463   1.27075  0.541079
0.512508   1.28079  0.509404
0.512508   1.28079  0.571307
0.501641   1.26955  0.385679
0.501641   1.26955  0.422938
0.504276   1.28391  0.414448
0.504276   1.28391  0.475717
0.504276   1.28391  0.580051
0.507689   1.27368  0.406366
0.507689   1.27368  0.43802
0.497995   1.2772  0.40361
0.49945   1.26889  0.320982
0.49945   1.26889  0.352445
0.49945   1.26889  0.449407
0.487459   1.27615  0.418912
0.483475   1.27472  0.35485
0.483475   1.27472  0.432469
0.483475   1.27472  0.485966
0.483981   1.28944  0.455736
0.47371   1.29899  0.455092
0.460358   1.3066  0.39425
0.460358   1.3066  0.661242
0.461552   1.30812  0.503678
0.461552   1.30812  0.582032
0.473732   1.30454  0.416428
0.473732   1.30454  0.648479
0.472047   1.30525  0.552533
0.472047   1.30525  0.619564
0.472662   1.29025  0.549813
0.478413   1.28105  0.35928
0.478413   1.28105  0.468901
0.490546   1.27545  0.408358
0.495719   1.27193  0.345994
0.495719   1.27193  0.377379
0.508181   1.27173  0.349342
0.508181   1.27173  0.418164
0.508181   1.27173  0.476955
0.508181   1.27173  0.484737
0.495525   1.28236  0.440167
0.505587   1.27443  0.405816
0.514211   1.27298  0.347743
0.514211   1.27298  0.460738
0.514211   1.27298  0.486468
0.525486   1.27537  0.350928
0.525486   1.27537  0.478268
0.525486   1.27537  0.624318
0.536675   1.27139  0.574985
0.52505   1.28402  0.546851
0.510304   1.29644  0.384658
0.510304   1.29644  0.485496
0.510304   1.29644  0.520109
0.499027   1.29943  0.467793
0.499027   1.29943  0.498126
0.494898   1.29301  0.417845
0.494898   1.29301  0.516175
0.494898   1.29301  0.536182
0.483851   1.30791  0.535577
0.485765   1.31364  0.446493
0.485765   1.31364  0.511336
0.485765   1.31364  0.627962
0.485765   1.31364  0.70522
0.499199   1.31574  0.685573
0.5025   1.30284  0.664973
0.50278   1.29586  0.51954
0.496079   1.30911  0.477874
